Symbol,Name,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
9830,한화솔루션,0.606814861,0.630293407,0.650249672,0.629755787,0.597870031,0.596731697,0.594911313,0.591169195,0.547073043,0.537249956,0.541490124,0.546688256,0.553923523,0.55999766,0.59081744,0.604258135,0.603484087,0.619604978,0.637595127,0.644027015,0.654745145,0.657224533,0.63251058,0.620586705,0.621619106,0.636134818,0.654929269,0.652010368,0.657994668,0.649510528,0.639601346,0.632019633,0.610981687,0.613194675,0.600326389,0.595244226,0.587123169,0.569165185,0.572624212
9540,한국조선해양,0.500866062,0.51130045,0.498954561,0.484090089,0.462188063,0.463004958,0.464704846,0.469833521,0.54336095,0.564634004,0.567291878,0.593143476,0.590513729,0.615470813,0.778387916,0.636632674,0.62753844,0.645778839,0.686230014,0.688166664,0.700649236,0.6896487,0.690628549,0.687873007,0.68787716,0.664067204,0.643961811,0.642334331,0.635235464,0.63765109,0.638302948,0.619643937,0.622803227,0.628190071,0.62638347,0.629056809,0.6468644,0.642798443,0.648010454
10130,고려아연,0.143848365,0.13578299,0.136701352,0.12781857,0.142057446,0.135898017,0.111088585,0.117821594,0.09989962,0.116690487,0.133572512,0.132491143,0.145012564,0.119386424,0.122592627,0.126481412,0.134243368,0.119133865,0.142950546,0.116549084,0.126302571,0.138123924,0.138651207,0.152293693,0.173673595,0.178232956,0.169763426,0.154073647,0.17961281,0.190914316,0.215004225,0.193196709,0.207140744,0.209574828,0.240564297,0.237890794,0.256029846,0.257675891,0.277377457
34220,LG디스플레이,0.657034705,0.65479873,0.649913313,0.64895476,0.617394436,0.586285049,0.567945569,0.551290809,0.542582515,0.537821191,0.505734221,0.486225281,0.473178148,0.449481514,0.44733675,0.459001518,0.478086522,0.452895599,0.436348222,0.437265094,0.45279152,0.437358018,0.457446275,0.486942213,0.497898817,0.488525642,0.503872875,0.502773254,0.523275117,0.54227654,0.570499978,0.581273113,0.605915544,0.612571502,0.592409494,0.597382833,0.58897365,0.563214062,0.55788581
24110,기업은행,0.929024863,0.929753584,0.929438246,0.928400325,0.926995738,0.926964967,0.927032463,0.927138212,0.927048936,0.928003069,0.927961673,0.92774927,0.92831267,0.929031815,0.928542709,0.92973599,0.927463158,0.928211091,0.929431089,0.927895307,0.92926967,0.928836163,0.928526006,0.928803226,0.929697157,0.930589023,0.932521854,0.932124997,0.93270413,0.932502128,0.931791271,0.929696035,0.930436715,0.931382113,0.931394025,0.929011687,0.929230144,0.927854754,0.932266851
97950,CJ제일제당,0.615617906,0.621331227,0.623820605,0.639221755,0.64567367,0.649659831,0.659664479,0.625162665,0.629322958,0.620327191,0.648897695,0.635771389,0.632930162,0.620441223,0.616202115,0.615604137,0.60780582,0.614149461,0.615541635,0.608382701,0.617011506,0.62405894,0.626887788,0.630123747,0.636480884,0.641183876,0.637313723,0.629929426,0.6337272,0.62843109,0.58454723,0.577718821,0.581315805,0.580198897,0.579801998,0.585831324,0.6159248,0.604295688,0.562105943
30200,KT,0.563404354,0.547875678,0.53812043,0.554128687,0.547517487,0.551691868,0.556708863,0.542348075,0.553761172,0.522731705,0.540176683,0.555661095,0.547643575,0.530849308,0.57534111,0.581702279,0.579646933,0.565750385,0.586487961,0.58537922,0.606985305,0.605721512,0.652154106,0.650921902,0.650448446,0.653199168,0.632733119,0.630812339,0.61218641,0.60941483,0.620262829,0.617512293,0.60912931,0.605353413,0.624098606,0.609236429,0.584729514,0.587307641,0.59061293
4020,현대제철,0.510378376,0.509205116,0.509655932,0.498528389,0.494815769,0.497484663,0.495805243,0.488870254,0.482031103,0.481723109,0.488064208,0.489554372,0.490400178,0.489984113,0.493952719,0.493412185,0.491390041,0.499654433,0.507847516,0.514034697,0.5228491,0.513253078,0.515808045,0.522538075,0.528385299,0.533585989,0.548922743,0.547271053,0.575729624,0.584653689,0.578636043,0.574360887,0.570638314,0.580663492,0.58269307,0.581256168,0.575150164,0.570567695,0.580634592
32640,LG유플러스,0.58860084,0.591371743,0.594704202,0.590346384,0.55941479,0.531390074,0.527616879,0.508364809,0.481772091,0.500518642,0.5241477,0.561559498,0.568303596,0.584200357,0.600293503,0.597440912,0.6002745,0.62145547,0.629005506,0.627779789,0.625094577,0.634706124,0.64450435,0.652215912,0.657024809,0.663856711,0.666951174,0.658377924,0.649326992,0.647929538,0.673938694,0.661953068,0.668723324,0.667584014,0.662106734,0.650687697,0.616126461,0.588019032,0.545134258
35250,강원랜드,0.121801017,0.150602885,0.227567132,0.162312047,0.114654055,0.148163967,0.190686735,0.15231092,0.144712211,0.142941749,0.210728517,0.163515901,0.156445533,0.139315225,0.2117967,0.182523846,0.151442476,0.178335704,0.243956255,0.187774509,0.172583577,0.19127151,0.239936834,0.198442828,0.157025997,0.171839704,0.216211232,0.188373117,0.143151835,0.159873019,0.226704486,0.183932483,0.166934491,0.139293917,0.256307164,0.16745548,0.13611363,0.133646114,0.265617393
3490,대한항공,0.873880934,0.91662721,0.924389312,0.897061507,0.902198491,0.898414892,0.891194098,0.877620249,0.858711176,0.867455538,0.856115417,0.847817244,0.87940189,0.880314725,0.88158257,0.921760384,0.900998667,0.915409395,0.901733391,0.896650171,0.913089449,0.888691511,0.883305649,0.90619686,0.890004949,0.874509706,0.889461039,0.88044674,0.882313925,0.898683495,0.888544623,0.873576275,0.872775734,0.892355138,0.881956329,0.876321685,0.861562852,0.831570124,0.822903248
2790,아모레G,0.190872099,0.199230881,0.211853883,0.217505228,0.213241036,0.210456492,0.214986985,0.154981229,0.148439847,0.180782896,0.201820467,0.19130433,0.176574148,0.189243374,0.217061352,0.214648993,0.201976985,0.187775595,0.219732324,0.204972545,0.201794865,0.203472471,0.22363686,0.213894285,0.207019954,0.202323667,0.211073694,0.205798228,0.192414536,0.202476743,0.21341819,0.195250346,0.197000941,0.204631954,0.213936134,0.210881654,0.216585182,0.216584792,0.219896094
34020,두산중공업,0.771589113,0.772112165,0.765852111,0.750012871,0.729162272,0.726517678,0.759240119,0.749407547,0.730040804,0.741970187,0.747686786,0.736965612,0.728640725,0.726448362,0.739351005,0.725246665,0.726138035,0.725210765,0.737259256,0.742257101,0.726543206,0.733616838,0.737860917,0.721362233,0.730482545,0.729710557,0.720727827,0.714638153,0.791597203,0.787734511,0.789096461,0.785541361,0.65421358,0.651844617,0.653576565,0.647003569,0.650516421,0.64210638,0.700775431
11780,금호석유,0.398420464,0.406605723,0.424403879,0.420549374,0.43312352,0.464795621,0.495530986,0.491382038,0.535194547,0.535533271,0.559991608,0.57273304,0.59937052,0.594067091,0.622036665,0.619916951,0.601663823,0.615464387,0.606825341,0.60486233,0.614361809,0.631994543,0.612689558,0.630049701,0.645364736,0.6264879,0.631680951,0.62965508,0.623993202,0.6337959,0.640840234,0.624019441,0.64487703,0.662449096,0.684727002,0.66970711,0.745584516,0.741086951,0.766344716
